person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,monthly_payment_est,income_per_year_of_emp,interest_income_ratio,credit_exp_ratio,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
84.0,3679049.0,61.8,6,4569.0,12.35,0.429,1,5.0,1.0,380.75,58583.582802547775,3.3568448376618962e-06,0.05952380952380952,0,1,0,1,0,0,0,0
74.0,5880924.0,73.6,4,16104.0,22.37,0.374,1,18.0,1.0,1342.0,78832.76139410188,3.80382337812504e-06,0.24324324324324326,0,0,0,0,0,0,1,0
62.0,3638183.0,43.8,4,19826.0,18.75,0.29,0,13.0,1.0,1652.1666666666667,81209.44196428572,5.153670072761576e-06,0.20967741935483872,0,0,1,1,0,0,0,0
81.0,1691023.0,75.5,2,9863.0,18.33,0.591,1,11.0,1.0,821.9166666666666,22104.875816993463,1.083958595501897e-05,0.13580246913580246,1,0,0,1,0,0,0,0
49.0,5946795.44,38.3,1,4270.0,15.8,0.484,1,10.0,1.0,355.8333333333333,151317.95012722648,2.656892691622046e-06,0.20408163265306123,0,1,0,0,0,0,1,0
81.0,2050719.0,54.7,5,12490.0,16.53,0.652,0,26.0,1.0,1040.8333333333333,36817.21723518851,8.060583599906374e-06,0.32098765432098764,0,0,1,1,0,0,0,0
45.0,3916669.0,15.6,6,29222.0,10.81,0.004,1,21.0,0.0,2435.1666666666665,235943.91566265057,2.759997651065829e-06,0.4666666666666667,0,1,0,0,0,1,0,0
66.0,3995818.0,33.1,6,16073.0,20.01,0.33,0,15.0,1.0,1339.4166666666667,117179.41348973606,5.007734334312941e-06,0.22727272727272727,0,1,0,0,1,0,0,0
87.0,3376105.0,77.4,3,13515.0,18.76,0.054,0,28.0,1.0,1126.25,43062.5637755102,5.556697568145077e-06,0.3218390804597701,0,1,0,0,1,0,0,0
81.0,2134118.0,36.5,3,17332.5,11.46,0.515,0,4.0,1.0,1444.375,56909.81333333333,5.369897367485132e-06,0.04938271604938271,0,0,0,0,0,0,1,0
99.0,424993.0,97.4,4,34081.0,7.57,0.511,0,13.0,1.0,2840.0833333333335,4319.034552845528,1.7812016169640044e-05,0.13131313131313133,0,0,1,0,0,0,0,0
33.0,3405461.0,12.2,4,29417.0,12.93,0.326,1,16.0,1.0,2451.4166666666665,257989.46969696973,3.796841662012379e-06,0.48484848484848486,1,0,0,0,0,1,0,0
81.0,3035830.0,10.8,1,13769.0,22.33,0.739,1,16.0,1.0,1147.4166666666667,257273.7288135593,7.355481909236712e-06,0.19753086419753085,0,1,0,0,0,0,0,0
81.0,4605318.0,73.1,7,32993.0,16.86,0.565,1,17.0,1.0,2749.4166666666665,62150.040485829966,3.6609841793804077e-06,0.20987654320987653,0,0,1,0,1,0,0,0
85.0,5045820.0,32.8,1,703.0,5.87,0.694,1,9.0,1.0,58.583333333333336,149284.6153846154,1.1633389293833451e-06,0.10588235294117647,0,0,0,0,0,0,0,1
83.0,3870585.0,31.6,3,22672.0,6.68,0.165,0,28.0,0.0,1889.3333333333333,118729.60122699387,1.7258368629453008e-06,0.3373493975903614,1,0,0,0,0,0,0,0
89.0,2756690.0,54.9,7,8798.0,16.28,0.779,0,10.0,1.0,733.1666666666666,49314.66905187836,5.9056310627487814e-06,0.11235955056179775,0,0,0,0,0,1,0,0
92.0,4215422.0,9.8,5,10911.0,10.48,0.787,1,15.0,1.0,909.25,390316.85185185185,2.486108748754277e-06,0.16304347826086957,0,0,0,0,0,0,0,0
67.0,4201099.0,45.5,7,23840.0,16.73,0.458,1,11.0,1.0,1986.6666666666667,90346.21505376344,3.9822903525267195e-06,0.16417910447761194,0,0,0,0,0,0,0,1
92.0,1575480.0,40.6,1,9752.0,21.6,0.525,0,2.0,1.0,812.6666666666666,37872.11538461538,1.3710098693668791e-05,0.021739130434782608,1,0,0,0,0,0,1,0
96.0,1934873.0,16.1,2,2172.0,20.83,0.211,0,10.0,1.0,181.0,113150.4678362573,1.0765558894274252e-05,0.10416666666666667,1,0,0,0,0,0,0,1
87.0,3193858.0,52.4,5,11691.0,7.83,0.292,1,11.0,0.0,974.25,59810.074906367045,2.451579734734689e-06,0.12643678160919541,0,0,1,0,1,0,0,0
89.0,794671.0,68.2,5,5436.0,18.73,0.754,1,14.0,1.0,453.0,11483.684971098266,2.3569472688102765e-05,0.15730337078651685,1,0,0,1,0,0,0,0
94.0,2508973.0,64.3,4,8435.0,18.53,0.312,1,16.0,1.0,702.9166666666666,38422.251148545176,7.385489048511464e-06,0.1702127659574468,0,1,0,0,0,1,0,0
73.0,4056579.0,44.8,3,24398.0,7.48,0.619,1,14.0,1.0,2033.1666666666667,88571.59388646288,1.8439177829600305e-06,0.1917808219178082,1,0,0,0,0,0,0,0
90.0,773565.0,28.4,2,23949.0,10.99,0.583,0,12.0,1.0,1995.75,26311.73469387755,1.4206932569425233e-05,0.13333333333333333,0,0,0,0,0,0,0,1
34.0,3888175.0,17.5,1,29559.0,11.12,0.473,0,22.0,1.0,2463.25,210171.62162162163,2.859952841640913e-06,0.6470588235294118,0,1,0,0,1,0,0,0
84.0,2121191.0,68.5,5,25948.0,20.38,0.239,1,25.0,1.0,2162.3333333333335,30520.733812949642,9.607805422611438e-06,0.2976190476190476,0,0,1,0,0,1,0,0
95.0,1613425.0,39.3,1,17718.0,12.04,0.258,0,7.0,1.0,1476.5,40035.359801488834,7.4623812929753206e-06,0.07368421052631578,0,0,1,1,0,0,0,0
90.0,1543663.0,34.4,3,17513.0,19.55,0.192,0,27.0,1.0,1459.4166666666667,43606.29943502825,1.2664673141305362e-05,0.3,1,0,0,0,0,0,0,1
38.0,2102729.0,32.3,3,25882.0,11.63,0.108,0,10.0,1.0,2156.8333333333335,63145.01501501502,5.530905061515268e-06,0.2631578947368421,0,0,1,0,0,0,0,0
68.0,4209089.0,19.0,1,10652.0,10.79,0.065,1,14.0,0.0,887.6666666666666,210454.45,2.5634994737579854e-06,0.20588235294117646,0,0,0,0,0,0,0,0
54.0,3739447.0,27.4,7,17332.5,16.12,0.207,1,26.0,1.0,1444.375,131670.6690140845,4.310796673733664e-06,0.48148148148148145,0,0,0,0,0,1,0,0
63.0,3868860.0,50.1,5,23400.0,22.93,0.3,1,25.0,1.0,1950.0,75711.54598825831,5.926808949714141e-06,0.3968253968253968,1,0,0,0,0,0,1,0
81.0,5131319.0,51.4,1,28057.0,22.53,0.499,1,21.0,1.0,2338.0833333333335,97925.93511450382,4.3906830990856155e-06,0.25925925925925924,0,0,1,1,0,0,0,0
97.0,3460537.0,8.7,5,5493.0,21.91,0.054,0,5.0,1.0,457.75,356756.3917525773,6.331385466652873e-06,0.05154639175257732,1,0,0,0,0,0,0,0
93.0,5946654.0,66.7,1,17332.5,22.24,0.787,0,5.0,1.0,1444.375,87838.31610044313,3.7399176511837326e-06,0.053763440860215055,0,0,0,0,1,0,0,0
65.0,5843741.0,61.8,3,14015.0,17.74,0.37,1,16.0,1.0,1167.9166666666667,93053.20063694268,3.035726080993993e-06,0.24615384615384617,0,0,1,0,0,1,0,0
91.0,2500589.0,84.8,2,24784.0,22.54,0.263,1,16.0,1.0,2065.3333333333335,29144.39393939394,9.013872726036654e-06,0.17582417582417584,0,1,0,0,0,0,0,1
89.0,1167951.0,16.8,1,26760.0,14.03,0.026,1,15.0,1.0,2230.0,65615.22471910113,1.2012479964930065e-05,0.16853932584269662,0,0,0,0,0,0,1,0
47.0,3000244.0,42.8,6,16463.0,19.51,0.48,1,11.0,1.0,1371.9166666666667,68498.72146118722,6.5028022711478565e-06,0.23404255319148937,0,1,0,0,0,0,0,1
45.0,5363462.0,13.7,7,25519.0,20.03,0.607,0,24.0,1.0,2126.5833333333335,364861.3605442177,3.734527487185052e-06,0.5333333333333333,1,0,0,0,1,0,0,0
67.0,1805951.0,63.2,7,6895.0,12.8,0.593,0,15.0,1.0,574.5833333333334,28130.077881619938,7.0876745339854e-06,0.22388059701492538,1,0,0,0,1,0,0,0
98.0,4662234.0,43.7,4,5650.0,22.72,0.098,0,2.0,1.0,470.8333333333333,104300.53691275168,4.873199227409171e-06,0.02040816326530612,0,0,1,0,0,0,1,0
63.0,2196710.0,13.4,1,12632.0,17.26,0.051,0,20.0,1.0,1052.6666666666667,152549.30555555556,7.857201061040802e-06,0.31746031746031744,0,0,0,0,0,0,0,0
62.0,793148.0,61.8,3,10050.0,22.78,0.285,0,18.0,1.0,837.5,12629.745222929936,2.872095911360917e-05,0.2903225806451613,0,1,0,1,0,0,0,0
65.0,2173068.0,44.5,5,31431.0,19.91,0.396,1,7.0,1.0,2619.25,47759.73626373626,9.162157299192985e-06,0.1076923076923077,1,0,0,0,0,1,0,0
34.0,354068.0,31.1,5,2437.0,7.62,0.717,0,24.0,1.0,203.08333333333334,11030.155763239874,2.1521228913008482e-05,0.7058823529411765,0,0,0,0,0,0,0,0
94.0,5301850.0,24.6,7,29755.0,12.21,0.378,0,25.0,1.0,2479.5833333333335,207103.515625,2.302969283746375e-06,0.26595744680851063,0,1,0,1,0,0,0,0
70.0,3428638.0,11.7,4,1567.0,14.555,0.693,0,17.0,1.0,130.58333333333334,269971.49606299214,4.245124669001315e-06,0.24285714285714285,0,0,1,1,0,0,0,0
34.0,2742384.0,14.7,4,13901.0,8.68,0.22,1,14.0,0.0,1158.4166666666667,174674.14012738856,3.1651281639886448e-06,0.4117647058823529,0,1,0,0,0,0,1,0
32.0,3323343.0,27.6,4,26360.0,6.16,0.423,1,20.0,1.0,2196.6666666666665,116200.80419580419,1.853554732823325e-06,0.625,0,0,1,0,1,0,0,0
97.0,4141075.0,91.5,6,22924.0,16.56,0.516,0,28.0,1.0,1910.3333333333333,44768.37837837838,3.9989606566022935e-06,0.28865979381443296,1,0,0,0,0,0,0,0
87.0,4690270.0,55.6,2,31093.0,12.08,0.107,1,25.0,1.0,2591.0833333333335,82866.96113074204,2.575544142332074e-06,0.28735632183908044,1,0,0,0,0,0,1,0
71.0,5884926.0,56.9,4,32093.0,16.08,0.634,0,30.0,1.0,2674.4166666666665,101639.48186528498,2.7324043271904643e-06,0.4225352112676056,0,0,0,0,0,0,0,1
48.0,2473491.0,5.3,6,30324.0,9.98,0.411,0,29.0,1.0,2527.0,392617.61904761905,4.0347815962210515e-06,0.6041666666666666,1,0,0,0,0,0,0,1
37.0,2799766.0,27.4,5,26604.0,15.96,0.015,0,3.0,1.0,2217.0,98583.30985915494,5.700474360902176e-06,0.08108108108108109,0,0,1,0,0,1,0,0
68.0,3203362.0,60.3,7,633.0,14.555,0.199,0,25.0,1.0,52.75,52257.128874388254,4.543662394801963e-06,0.36764705882352944,0,0,1,0,0,0,0,1
96.0,3105373.0,39.0,6,7107.0,21.64,0.257,1,25.0,1.0,592.25,77634.325,6.968564816991448e-06,0.2604166666666667,1,0,0,0,0,0,1,0
94.0,2339071.0,5.7,3,14548.0,8.37,0.754,0,12.0,1.0,1212.3333333333333,349115.0746268657,3.578342180146656e-06,0.1276595744680851,1,0,0,1,0,0,0,0
26.0,2569820.0,13.6,2,30923.0,6.47,0.72,1,5.0,1.0,2576.9166666666665,176015.0684931507,2.5176850839027307e-06,0.19230769230769232,0,1,0,0,0,0,0,0
81.0,5731487.0,73.0,1,19549.0,12.78,0.253,0,16.0,1.0,1629.0833333333333,77452.52702702703,2.2297874478669413e-06,0.19753086419753085,0,0,1,1,0,0,0,0
93.0,4082813.0,23.1,1,11419.0,6.56,0.756,1,6.0,1.0,951.5833333333334,169411.32780082987,1.6067349626997458e-06,0.06451612903225806,1,0,0,0,0,1,0,0
90.0,5026720.0,89.1,3,17501.0,16.1,0.64,1,5.0,1.0,1458.4166666666667,55790.45504994451,3.202883151859831e-06,0.05555555555555555,0,0,0,1,0,0,0,0
82.0,948461.0,45.1,2,33199.0,8.3,0.617,0,21.0,1.0,2766.5833333333335,20573.99132321041,8.75100952911134e-06,0.25609756097560976,0,0,1,0,1,0,0,0
75.0,1471256.0,4.5,7,29220.0,6.51,0.7,0,10.0,1.0,2435.0,267501.0909090909,4.424787783507572e-06,0.13333333333333333,1,0,0,0,0,0,1,0
61.0,5208469.0,15.7,4,10490.0,9.26,0.351,1,15.0,1.0,874.1666666666666,311884.37125748507,1.7778733486033325e-06,0.2459016393442623,1,0,0,0,0,0,0,1
75.0,3415647.0,37.6,5,27298.0,21.81,0.751,0,25.0,1.0,2274.8333333333335,88488.26424870465,6.385318393464431e-06,0.3333333333333333,0,0,1,1,0,0,0,0
87.0,1166586.0,2.9,5,17106.0,11.11,0.335,0,24.0,1.0,1425.5,299124.6153846154,9.523507462366716e-06,0.27586206896551724,0,1,0,0,1,0,0,0
73.0,410884.0,62.7,5,23920.0,5.51,0.518,0,12.0,1.0,1993.3333333333333,6450.298273155416,1.3410078245737858e-05,0.1643835616438356,1,0,0,0,0,0,1,0
63.0,151032.0,41.2,3,29556.0,11.9,0.086,1,5.0,1.0,2463.0,3578.957345971564,7.879072785417756e-05,0.07936507936507936,1,0,0,0,0,1,0,0
40.0,4303376.0,18.6,2,22632.0,5.5,0.527,1,21.0,1.0,1886.0,219559.99999999997,1.2780660397636553e-06,0.525,1,0,0,1,0,0,0,0
45.0,4905366.0,15.9,4,1237.0,10.32,0.708,1,23.0,1.0,103.08333333333333,290258.3431952663,2.1038181241077377e-06,0.5111111111111111,0,0,0,0,0,1,0,0
61.0,4405744.0,10.8,2,22682.0,21.17,0.429,0,11.0,1.0,1890.1666666666667,373368.1355932203,4.805089718084002e-06,0.18032786885245902,0,0,1,0,0,0,0,1
45.0,4801927.0,44.6,2,632.0,8.25,0.54,1,6.0,1.0,52.666666666666664,105305.41666666666,1.7180599126017716e-06,0.13333333333333333,0,0,1,0,0,0,1,0
87.0,3216713.0,37.8,7,34355.0,12.26,0.752,1,14.0,1.0,2862.9166666666665,82904.97422680413,3.8113428797213553e-06,0.16091954022988506,1,0,0,0,0,1,0,0
69.0,3804760.0,49.0,1,10339.0,14.48,0.311,0,27.0,1.0,861.5833333333334,76095.2,3.8057581014944174e-06,0.391304347826087,0,1,0,0,1,0,0,0
38.0,4681482.0,36.1,3,14328.0,17.7,0.233,0,19.0,1.0,1194.0,126185.4986522911,3.7808532039954004e-06,0.5,0,0,0,0,0,0,0,0
79.0,5418229.0,8.6,3,1394.0,14.75,0.398,0,25.0,1.0,116.16666666666667,564398.8541666667,2.722291227947134e-06,0.31645569620253167,0,0,1,0,0,0,0,1
93.0,618101.0,74.0,1,23307.0,17.24,0.152,0,10.0,1.0,1942.25,8241.346666666666,2.7891836622434482e-05,0.10752688172043011,0,1,0,0,0,0,0,1
38.0,5256517.0,34.1,7,30912.0,12.92,0.701,0,6.0,1.0,2576.0,149758.31908831908,2.4579008385398853e-06,0.15789473684210525,0,0,1,1,0,0,0,0
93.0,5151501.0,55.4,5,33248.0,19.66,0.401,0,6.0,1.0,2770.6666666666665,91338.67021276597,3.816362684125912e-06,0.06451612903225806,1,0,0,0,0,0,0,1
74.0,5900721.0,34.6,4,28541.0,9.63,0.682,0,9.0,1.0,2378.4166666666665,165750.58988764044,1.6320036768381903e-06,0.12162162162162163,0,0,1,0,0,0,1,0
88.0,4615008.0,17.8,3,15875.0,13.33,0.152,0,23.0,1.0,1322.9166666666667,245479.1489361702,2.88840173442782e-06,0.26136363636363635,0,0,1,1,0,0,0,0
68.0,3647488.0,2.8,7,12302.0,10.94,0.771,0,8.0,1.0,1025.1666666666667,959865.2631578948,2.9993236442933754e-06,0.11764705882352941,0,1,0,0,0,0,1,0
100.0,1021375.0,62.1,1,23470.0,20.94,0.417,1,26.0,1.0,1955.8333333333333,16186.608557844691,2.0501754495895735e-05,0.26,0,0,1,0,0,0,0,1
56.0,5280776.0,3.0,7,18735.0,14.6,0.035,1,6.0,1.0,1561.25,1320194.0,2.7647446578410716e-06,0.10714285714285714,0,0,0,0,0,0,1,0
90.0,2611421.0,35.2,3,27838.0,10.93,0.108,1,21.0,0.0,2319.8333333333335,72138.70165745856,4.185459110017454e-06,0.23333333333333334,0,0,0,1,0,0,0,0
51.0,1320303.0,31.0,7,9897.0,12.96,0.287,1,19.0,1.0,824.75,41259.46875,9.815921181788437e-06,0.37254901960784315,0,0,1,0,0,0,0,0
97.0,1817353.0,93.7,5,3716.0,16.93,0.41,0,25.0,1.0,309.6666666666667,19190.633579725447,9.315741457085411e-06,0.25773195876288657,0,0,1,0,0,0,0,1
96.0,4596087.0,52.8,6,22359.0,13.21,0.027,0,15.0,1.0,1863.25,85429.12639405204,2.8741834360003553e-06,0.15625,0,0,0,0,0,0,0,1
76.0,4668759.0,20.7,7,11722.0,7.49,0.494,1,15.0,1.0,976.8333333333334,215150.18433179724,1.6042803656645449e-06,0.19736842105263158,0,0,0,0,0,0,1,0
83.0,3543172.0,46.8,5,24382.0,22.11,0.778,0,22.0,1.0,2031.8333333333333,74124.93723849373,6.240169475213319e-06,0.26506024096385544,0,1,0,0,0,0,1,0
37.0,2147184.0,26.5,3,18845.0,7.04,0.552,1,11.0,1.0,1570.4166666666667,78079.41818181818,3.2787114291502597e-06,0.2972972972972973,0,0,0,0,0,0,1,0
86.0,508910.0,5.4,2,23187.0,15.79,0.053,1,10.0,1.0,1932.25,79517.1875,3.102703616152922e-05,0.11627906976744186,0,0,1,0,0,0,0,1
61.0,3445558.0,37.6,4,30081.0,21.66,0.417,1,22.0,1.0,2506.75,89263.16062176165,6.286352954629423e-06,0.36065573770491804,0,0,0,0,0,0,0,1
60.0,2530915.0,3.5,6,20128.0,10.32,0.518,1,8.0,1.0,1677.3333333333333,562425.5555555555,4.077575075585282e-06,0.13333333333333333,0,1,0,1,0,0,0,0
94.0,3483799.0,92.0,1,26977.0,12.14,0.632,0,27.0,1.0,2248.0833333333335,37460.20430107527,3.4847006142717724e-06,0.2872340425531915,0,0,0,1,0,0,0,0
79.0,2852039.0,51.2,2,20510.0,14.555,0.729,1,14.0,1.0,1709.1666666666667,54636.76245210728,5.103364609192017e-06,0.17721518987341772,0,0,1,0,0,1,0,0
65.0,641509.0,21.2,3,32064.0,8.55,0.067,1,4.0,0.0,2672.0,28896.8018018018,1.332792941653287e-05,0.06153846153846154,1,0,0,0,0,0,1,0
38.0,2400629.0,14.2,7,25578.0,13.16,0.664,1,21.0,1.0,2131.5,157936.11842105264,5.481894336070115e-06,0.5526315789473685,1,0,0,0,0,0,0,0
87.0,5373337.0,71.2,3,672.0,14.9,0.531,0,10.0,1.0,56.0,74422.95013850415,2.7729504453283973e-06,0.11494252873563218,0,0,1,0,0,0,0,0
51.0,5561140.0,24.4,5,6763.0,8.22,0.756,0,14.0,1.0,563.5833333333334,218942.51968503938,1.478113933813223e-06,0.27450980392156865,0,0,1,0,1,0,0,0
55.0,3943625.0,14.6,3,21837.0,14.31,0.387,1,30.0,1.0,1819.75,252796.47435897437,3.628640241239915e-06,0.5454545454545454,0,0,1,1,0,0,0,0
22.0,5946795.44,21.3,3,5743.0,10.88,0.491,0,30.0,1.0,478.5833333333333,266672.4412556054,1.8295564863827758e-06,1.3636363636363635,0,0,1,0,0,1,0,0
92.0,5810039.0,61.8,5,19890.0,23.0,0.8,0,25.0,1.0,1657.5,92516.54458598727,3.958664656353485e-06,0.2717391304347826,0,0,1,0,0,0,0,0
89.0,970325.0,20.7,1,666.0,13.16,0.242,1,26.0,1.0,55.5,44715.43778801843,1.3562452206784112e-05,0.29213483146067415,1,0,0,0,0,1,0,0
60.0,4001936.0,14.4,5,21810.0,16.49,0.483,0,16.0,1.0,1817.5,259865.97402597402,4.1205046456253555e-06,0.26666666666666666,0,0,1,0,0,0,1,0
81.0,2045215.0,67.9,6,4786.0,6.92,0.732,1,5.0,1.0,398.8333333333333,29683.817126269954,3.383505703065104e-06,0.06172839506172839,0,1,0,0,0,0,1,0
68.0,5701478.0,57.6,2,8509.0,12.64,0.23,0,27.0,1.0,709.0833333333334,97294.84641638225,2.2169686146349045e-06,0.39705882352941174,0,0,1,0,0,0,1,0
63.0,5451483.0,47.0,6,15090.0,17.62,0.024,0,11.0,1.0,1257.5,113572.5625,3.2321474299475156e-06,0.1746031746031746,0,0,1,1,0,0,0,0
51.0,4932476.0,8.6,5,26048.0,16.72,0.814,1,3.0,1.0,2170.6666666666665,513799.5833333334,3.3897775904479635e-06,0.058823529411764705,0,1,0,0,0,1,0,0
40.0,3890613.0,31.5,6,12516.0,16.69,0.214,0,29.0,1.0,1043.0,119711.16923076923,4.289811325410334e-06,0.725,0,1,0,1,0,0,0,0
27.0,4014442.0,24.2,3,5244.0,10.37,0.008,1,26.0,1.0,437.0,159303.25396825396,2.5831728087806947e-06,0.9629629629629629,0,0,0,0,0,1,0,0
91.0,5265437.0,66.0,2,34270.0,12.2,0.538,0,10.0,1.0,2855.8333333333335,78588.6119402985,2.3169962308928524e-06,0.10989010989010989,0,1,0,0,0,0,1,0
81.0,3308860.0,69.0,4,30739.0,11.41,0.78,1,16.0,1.0,2561.5833333333335,47269.42857142857,3.4483165052868648e-06,0.19753086419753085,0,0,0,0,1,0,0,0
86.0,4650386.0,47.2,6,31394.0,10.57,0.248,1,6.0,0.0,2616.1666666666665,96481.03734439834,2.272929113211438e-06,0.06976744186046512,0,0,1,0,0,1,0,0
77.0,1197502.0,63.8,5,15873.0,17.56,0.596,1,14.0,1.0,1322.75,18479.96913580247,1.4663846353620825e-05,0.18181818181818182,0,0,1,1,0,0,0,0
63.0,967544.0,2.3,6,16655.0,7.38,0.376,1,25.0,1.0,1387.9166666666667,293195.15151515155,7.627552206874099e-06,0.3968253968253968,0,0,1,0,0,1,0,0
77.0,4031187.0,33.8,6,12804.0,18.61,0.073,1,14.0,1.0,1067.0,115838.70689655174,4.616505109659981e-06,0.18181818181818182,0,0,0,0,0,0,0,1
99.0,1839068.0,4.7,1,9731.0,14.51,0.513,0,23.0,1.0,810.9166666666666,322643.50877192983,7.889861663700491e-06,0.23232323232323232,0,1,0,0,0,0,0,0
49.0,269039.0,7.4,1,24624.0,17.73,0.342,0,25.0,1.0,2052.0,32028.452380952378,6.590098126672613e-05,0.5102040816326531,0,1,0,0,0,0,1,0
22.0,72197.95,10.4,6,19691.0,12.32,0.123,1,26.0,1.0,1640.9166666666667,6333.153508771929,0.00017063960071441483,1.1818181818181819,0,0,1,1,0,0,0,0
49.0,4448910.0,2.2,7,9164.0,18.91,0.417,0,27.0,1.0,763.6666666666666,1390284.375,4.250478375494587e-06,0.5510204081632653,0,0,1,1,0,0,0,0
89.0,690290.0,5.2,3,4812.0,17.56,0.738,0,7.0,1.0,401.0,111337.09677419355,2.5438546931656356e-05,0.07865168539325842,0,0,1,0,0,0,0,0
41.0,1765169.0,19.7,4,21345.0,13.33,0.59,0,2.0,1.0,1778.75,85273.86473429952,7.551680574675527e-06,0.04878048780487805,0,1,0,0,1,0,0,0
91.0,3220662.0,27.0,5,22528.0,18.56,0.728,1,25.0,1.0,1877.3333333333333,115023.64285714286,5.762788593528724e-06,0.27472527472527475,1,0,0,0,1,0,0,0
35.0,2184139.0,11.6,3,34940.0,12.89,0.073,0,12.0,1.0,2911.6666666666665,173344.3650793651,5.901636341992729e-06,0.34285714285714286,0,0,1,0,0,0,1,0
95.0,3723194.0,90.0,4,1955.0,14.555,0.408,1,13.0,1.0,162.91666666666666,40914.21978021978,3.909276844215788e-06,0.1368421052631579,0,0,1,0,0,0,1,0
85.0,4409113.0,8.4,4,22869.0,16.17,0.36,0,24.0,1.0,1905.75,469054.5744680851,3.667403473804488e-06,0.2823529411764706,0,0,1,0,0,0,0,1
92.0,5070447.0,82.1,3,15178.0,14.4,0.265,1,21.0,1.0,1264.8333333333333,61016.20938628159,2.8399857369605212e-06,0.22826086956521738,1,0,0,1,0,0,0,0
94.0,1686978.0,71.1,1,14888.0,23.08,0.419,0,16.0,1.0,1240.6666666666667,23397.753120665744,1.3681260999692348e-05,0.1702127659574468,0,0,0,1,0,0,0,0
86.0,3078126.0,64.9,5,17534.0,9.57,0.707,0,4.0,1.0,1461.1666666666667,46709.0440060698,3.1090335129122352e-06,0.046511627906976744,0,0,0,0,0,0,1,0
71.0,2623222.0,19.7,3,31420.0,17.44,0.015,0,23.0,1.0,2618.3333333333335,126725.70048309179,6.6483101131699446e-06,0.323943661971831,1,0,0,0,0,0,0,1
87.0,3226018.0,36.9,1,33665.0,20.72,0.2,1,7.0,1.0,2805.4166666666665,85119.20844327177,6.422776803236434e-06,0.08045977011494253,0,0,0,0,0,1,0,0
74.0,5367998.0,53.4,2,22286.0,15.34,0.118,0,21.0,1.0,1857.1666666666667,98676.43382352941,2.8576756441273556e-06,0.28378378378378377,0,1,0,0,0,0,0,0
41.0,72197.95,27.3,3,11707.0,13.62,0.626,0,12.0,1.0,975.5833333333334,2551.1643109540632,0.00018864540273785146,0.2926829268292683,0,0,0,0,0,0,0,1
62.0,3460000.0,42.2,4,29215.0,13.16,0.268,0,28.0,1.0,2434.5833333333335,80092.59259259258,3.803467108824535e-06,0.45161290322580644,0,0,0,0,0,0,0,0
79.0,3782271.0,11.4,7,7344.0,23.06,0.733,0,18.0,1.0,612.0,305021.8548387097,6.096864530102541e-06,0.22784810126582278,0,1,0,0,0,0,1,0
31.0,301542.0,23.2,3,13644.0,13.74,0.234,0,2.0,1.0,1137.0,12460.413223140496,4.556564072122384e-05,0.06451612903225806,0,1,0,0,0,1,0,0
68.0,3285121.0,16.1,1,17332.5,13.89,0.174,0,5.0,1.0,1444.375,192112.33918128654,4.22815347496988e-06,0.07352941176470588,0,0,1,0,0,0,0,1
61.0,5632573.0,29.8,3,32273.0,5.91,0.192,0,30.0,0.0,2689.4166666666665,182875.74675324676,1.0492538580052389e-06,0.4918032786885246,0,0,0,0,0,0,0,0
57.0,4965172.0,29.9,2,25630.0,16.34,0.041,1,16.0,1.0,2135.8333333333335,160685.17799352753,3.2909225922238762e-06,0.2807017543859649,0,0,0,0,0,0,0,0
64.0,932864.0,24.5,2,31797.0,19.62,0.314,0,18.0,1.0,2649.75,36582.901960784315,2.10319821195993e-05,0.28125,1,0,0,1,0,0,0,0
99.0,3299784.0,32.1,2,10155.0,22.26,0.462,1,8.0,1.0,846.25,99691.35951661631,6.7458940506729985e-06,0.08080808080808081,1,0,0,0,0,1,0,0
26.0,2975679.0,12.0,4,15379.0,14.72,0.46,1,16.0,1.0,1281.5833333333333,228898.38461538462,4.946768469727928e-06,0.6153846153846154,1,0,0,0,0,0,1,0
92.0,1252749.0,52.5,5,29993.0,8.15,0.356,1,4.0,1.0,2499.4166666666665,23415.869158878504,6.50568748752744e-06,0.043478260869565216,0,0,1,0,0,0,0,1
85.0,5464606.0,3.8,3,21850.0,8.44,0.226,1,12.0,0.0,1820.8333333333333,1138459.5833333335,1.544484351756677e-06,0.1411764705882353,0,1,0,0,1,0,0,0
97.0,548344.0,65.4,7,14892.0,11.31,0.788,0,26.0,1.0,1241.0,8258.192771084337,2.062570097292763e-05,0.26804123711340205,1,0,0,0,0,1,0,0
85.0,600682.0,69.4,7,24738.0,21.01,0.768,0,28.0,1.0,2061.5,8532.414772727272,3.497685135087892e-05,0.32941176470588235,0,1,0,0,0,0,1,0
99.0,2445559.0,96.6,5,11388.0,7.68,0.626,0,4.0,1.0,949.0,25056.956967213115,3.1403850242889152e-06,0.04040404040404041,0,0,0,0,0,0,0,1
71.0,4317696.0,55.9,3,30501.0,22.6,0.58,1,20.0,1.0,2541.75,75882.17926186293,5.234271881514613e-06,0.28169014084507044,0,1,0,0,0,0,0,1
60.0,5448408.0,4.1,1,25194.0,8.22,0.063,0,2.0,0.0,2099.5,1068315.2941176472,1.5086973096182757e-06,0.03333333333333333,0,0,1,0,1,0,0,0
